date,value
2023-03-11,48.8
2023-03-12,58.97
2023-03-13,48.8
2023-03-14,58.97
2023-03-15,46.09
2023-03-16,56.94
2023-03-17,63.04
2023-03-18,51.51
2023-03-19,63.72
2023-03-20,50.16
2023-03-21,67.78
2023-03-22,51.51
2023-03-23,46.09
2023-03-24,64.39
2023-03-25,65.07
2023-03-26,65.75
2023-03-27,54.9
2023-03-28,39.31
2023-03-29,54.23
2023-03-30,42.03
2023-03-31,37.28
2023-04-01,42.03
2023-04-02,39.31
2023-04-03,61.68
2023-04-04,57.62
2023-04-05,64.39
2023-04-06,41.35
2023-04-07,53.55
2023-04-08,56.26
2023-04-09,46.77
2023-04-10,50.84
2023-04-11,45.41
2023-04-12,44.74
2023-04-13,45.41
2023-04-14,48.8
2023-04-15,46.09
2023-04-16,40.67
2023-04-17,56.94
2023-04-18,53.55
2023-04-19,58.29
2023-04-20,54.23
2023-04-21,51.51
2023-04-22,56.94
2023-04-23,47.45
2023-04-24,50.16
2023-04-25,45.41
2023-04-26,43.38
2023-04-27,55.58
2023-04-28,55.58
2023-04-29,49.48
2023-04-30,50.16
2023-05-01,37.96
2023-05-02,43.38
2023-05-03,40.67
2023-05-04,46.09
2023-05-05,57.62
2023-05-06,48.13
2023-05-07,52.19
2023-05-08,47.45
2023-05-09,33.21
2023-05-10,38.64
2023-05-11,44.74
2023-05-12,53.55
2023-05-13,43.38
2023-05-14,56.94
2023-05-15,58.29
2023-05-16,44.06
2023-05-17,48.8
2023-05-18,59.65
2023-05-19,52.19
2023-05-20,37.28
2023-05-21,49.48
2023-05-22,53.55
2023-05-23,49.48
2023-05-24,54.23
2023-05-25,48.8
2023-05-26,59.65
2023-05-27,51.51
2023-05-28,60.33
2023-05-29,62.36
2023-05-30,49.48
2023-05-31,45.41
2023-06-01,52.19
2023-06-02,54.9
2023-06-03,35.25
2023-06-04,49.48
2023-06-05,42.03
2023-06-06,59.65
2023-06-07,55.58
2023-06-08,45.41
2023-06-09,50.16
2023-06-10,44.06
2023-06-11,44.06
2023-06-12,51.51
2023-06-13,63.72
2023-06-14,57.62
2023-06-15,60.33
2023-06-16,41.35
2023-06-17,50.16
2023-06-18,48.8
2023-06-19,49.48
2023-06-20,50.16
2023-06-21,42.7
2023-06-22,53.55
2023-06-23,59.65
2023-06-24,49.48
2023-06-25,54.23
2023-06-26,45.41
2023-06-27,46.77
2023-06-28,41.35
2023-06-29,41.35
2023-06-30,50.16
2023-07-01,44.06
2023-07-02,40.67
2023-07-03,44.74
2023-07-04,54.9
2023-07-05,60.33
2023-07-06,49.48
2023-07-07,46.77
2023-07-08,56.26
2023-07-09,56.94
2023-07-10,41.35
2023-07-11,47.45
2023-07-12,49.48
2023-07-13,58.97
2023-07-14,52.19
2023-07-15,53.55
2023-07-16,66.43
2023-07-17,54.23
2023-07-18,47.45
2023-07-19,51.51
2023-07-20,44.74
2023-07-21,46.77
2023-07-22,48.13
2023-07-23,44.06
2023-07-24,47.45
2023-07-25,48.13
2023-07-26,60.33
2023-07-27,44.74
2023-07-28,51.51
2023-07-29,51.51
2023-07-30,38.64
2023-07-31,49.72
2023-08-01,55.02
2023-08-02,51.71
2023-08-03,55.69
2023-08-04,49.72
2023-08-05,60.99
2023-08-06,41.76
2023-08-07,56.35
2023-08-08,49.72
2023-08-09,59.0
2023-08-10,61.65
2023-08-11,38.45
2023-08-12,45.74
2023-08-13,45.74
2023-08-14,39.11
2023-08-15,57.67
2023-08-16,49.72
2023-08-17,49.06
2023-08-18,47.07
2023-08-19,57.01
2023-08-20,41.76
2023-08-21,49.72
2023-08-22,51.71
2023-08-23,53.03
2023-08-24,51.71
2023-08-25,42.43
2023-08-26,34.47
2023-08-27,34.47
2023-08-28,45.74
2023-08-29,48.39
2023-08-30,50.38
2023-08-31,53.03
2023-09-01,44.42
2023-09-02,33.15
2023-09-03,40.44
2023-09-04,30.49
2023-09-05,52.37
2023-09-06,43.75
2023-09-07,41.1
2023-09-08,49.72
2023-09-09,44.42
2023-09-10,37.79
2023-09-11,55.02
2023-09-12,39.78
2023-09-13,35.8
2023-09-14,45.74
2023-09-15,41.76
2023-09-16,53.7
2023-09-17,48.39
2023-09-18,44.42
2023-09-19,39.11
2023-09-20,64.3
2023-09-21,39.78
2023-09-22,54.36
2023-09-23,37.79
2023-09-24,43.75
2023-09-25,46.4
2023-09-26,51.05
2023-09-27,39.11
2023-09-28,43.09
2023-09-29,48.39
2023-09-30,37.79
2023-10-01,47.73
2023-10-02,42.43
2023-10-03,35.8
2023-10-04,43.75
2023-10-05,55.69
2023-10-06,46.4
2023-10-07,37.79
2023-10-08,41.1
2023-10-09,47.73
2023-10-10,35.8
2023-10-11,39.78
2023-10-12,39.78
2023-10-13,43.09
2023-10-14,38.45
2023-10-15,35.8
2023-10-16,32.48
2023-10-17,45.08
2023-10-18,44.42
2023-10-19,36.46
2023-10-20,31.82
2023-10-21,36.46
2023-10-22,29.17
2023-10-23,30.49
2023-10-24,44.42
2023-10-25,40.44
2023-10-26,31.16
2023-10-27,39.78
2023-10-28,43.09
2023-10-29,30.49
2023-10-30,31.82
2023-10-31,35.8
2023-11-01,43.75
2023-11-02,40.44
2023-11-03,41.76
2023-11-04,40.44
2023-11-05,31.82
2023-11-06,30.49
2023-11-07,38.45
2023-11-08,35.14
2023-11-09,33.81
2023-11-10,31.16
2023-11-11,37.79
2023-11-12,31.82
2023-11-13,36.46
2023-11-14,36.46
2023-11-15,36.46
2023-11-16,32.48
2023-11-17,36.46
2023-11-18,45.74
2023-11-19,40.44
2023-11-20,25.19
2023-11-21,36.46
2023-11-22,38.45
2023-11-23,31.16
2023-11-24,37.79
2023-11-25,39.11
2023-11-26,34.47
2023-11-27,36.46
2023-11-28,37.12
2023-11-29,31.82
2023-11-30,31.16
2023-12-01,37.12
2023-12-02,39.11
2023-12-03,29.17
2023-12-04,34.47
2023-12-05,29.83
2023-12-06,29.83
2023-12-07,30.49
2023-12-08,33.15
2023-12-09,33.81
2023-12-10,41.76
2023-12-11,35.14
2023-12-12,48.39
2023-12-13,40.44
2023-12-14,31.16
2023-12-15,37.79
2023-12-16,40.44
2023-12-17,36.46
2023-12-18,35.14
2023-12-19,40.44
2023-12-20,34.47
2023-12-21,33.15
2023-12-22,28.51
2023-12-23,33.81
2023-12-24,39.78
2023-12-25,33.15
2023-12-26,34.47
2023-12-27,29.17
2023-12-28,39.78
2023-12-29,37.12
2023-12-30,36.46
2023-12-31,33.81
2024-01-01,30.49
2024-01-02,44.42
2024-01-03,34.47
2024-01-04,43.09
2024-01-05,33.81
2024-01-06,46.4
2024-01-07,55.69
2024-01-08,44.42
2024-01-09,53.03
2024-01-10,39.78
2024-01-11,37.79
2024-01-12,46.4
2024-01-13,50.38
2024-01-14,41.1
2024-01-15,49.72
2024-01-16,55.69
2024-01-17,41.76
2024-01-18,39.11
2024-01-19,40.44
2024-01-20,41.1
2024-01-21,57.67
2024-01-22,41.76
2024-01-23,36.46
2024-01-24,24.53
2024-01-25,43.09
2024-01-26,47.73
2024-01-27,62.98
2024-01-28,37.12
2024-01-29,41.76
2024-01-30,43.75
2024-01-31,39.11
2024-02-01,37.12
2024-02-02,46.4
2024-02-03,43.09
2024-02-04,47.73
2024-02-05,66.29
2024-02-06,57.01
2024-02-07,41.76
2024-02-08,33.15
2024-02-09,31.82
2024-02-10,39.78
2024-02-11,39.11
2024-02-12,28.51
2024-02-13,34.47
2024-02-14,39.78
2024-02-15,18.56
2024-02-16,39.11
2024-02-17,36.46
2024-02-18,21.21
2024-02-19,39.11
2024-02-20,52.37
2024-02-21,51.71
2024-02-22,49.72
2024-02-23,33.15
2024-02-24,53.7
2024-02-25,44.42
2024-02-26,37.79
2024-02-27,43.75
2024-02-28,30.49
2024-02-29,32.48
2024-03-01,39.11
2024-03-02,24.53
2024-03-03,20.55
2024-03-04,48.39
2024-03-05,43.09
2024-03-06,49.72
2024-03-07,38.45
2024-03-08,47.07
2024-03-09,35.8
2024-03-10,29.17
2024-03-11,33.15
2024-03-12,55.02
2024-03-13,36.46
2024-03-14,46.4
2024-03-15,43.75
2024-03-16,29.17
2024-03-17,34.47
2024-03-18,49.06
2024-03-19,41.76
2024-03-20,43.75
2024-03-21,32.48
2024-03-22,35.8
2024-03-23,56.35
2024-03-24,28.51
2024-03-25,64.3
2024-03-26,38.45
2024-03-27,32.48
2024-03-28,41.76
2024-03-29,43.09
2024-03-30,40.44
2024-03-31,38.45
2024-04-01,45.08
2024-04-02,49.72
2024-04-03,44.42
2024-04-04,40.44
2024-04-05,33.81
2024-04-06,39.11
2024-04-07,28.51
2024-04-08,37.79
2024-04-09,39.11
2024-04-10,42.43
2024-04-11,35.14
2024-04-12,44.42
2024-04-13,33.15
2024-04-14,47.73
2024-04-15,37.79
2024-04-16,36.46
2024-04-17,34.47
2024-04-18,53.7
2024-04-19,43.75
2024-04-20,39.11
2024-04-21,31.82
2024-04-22,45.08
2024-04-23,35.8
2024-04-24,35.8
2024-04-25,33.81
2024-04-26,40.44
2024-04-27,29.83
2024-04-28,29.83
2024-04-29,0.0
2024-04-30,33.15
2024-05-01,33.15
2024-05-02,27.18
2024-05-03,36.46
2024-05-04,35.8
2024-05-05,31.16
2024-05-06,39.11
2024-05-07,39.78
2024-05-08,33.15
2024-05-09,35.8
2024-05-10,45.08
2024-05-11,17.9
2024-05-12,31.16
2024-05-13,41.76
2024-05-14,33.81
2024-05-15,24.53
2024-05-16,34.47
2024-05-17,45.74
2024-05-18,47.07
2024-05-19,45.74
2024-05-20,39.11
2024-05-21,47.07
2024-05-22,43.75
2024-05-23,44.42
2024-05-24,43.75
2024-05-25,37.12
2024-05-26,33.15
2024-05-27,33.81
2024-05-28,47.07
2024-05-29,49.06
2024-05-30,41.1
2024-05-31,30.3
2024-06-01,37.87
2024-06-02,29.21
2024-06-03,33.54
2024-06-04,35.71
2024-06-05,35.17
2024-06-06,36.25
2024-06-07,36.79
2024-06-08,54.1
2024-06-09,27.59
2024-06-10,43.82
2024-06-11,33.54
2024-06-12,37.33
2024-06-13,37.87
2024-06-14,37.33
2024-06-15,31.38
2024-06-16,25.97
2024-06-17,30.3
2024-06-18,39.49
2024-06-19,40.58
2024-06-20,24.35
2024-06-21,34.08
2024-06-22,33.0
2024-06-23,31.38
2024-06-24,29.21
